username,type,avg_rating,current_pets_number,approved,query
roy642,full-time,1.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('roy642', 'full-time', '1.4','0', 'True');"
herbert839,full-time,3.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('herbert839', 'full-time', '3.4','0', 'True');"
jacob800,full-time,1.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jacob800', 'full-time', '1.8','0', 'True');"
tom345,full-time,2.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('tom345', 'full-time', '2.2','0', 'True');"
elmer847,full-time,2.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('elmer847', 'full-time', '2.4','0', 'True');"
carl832,full-time,2.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('carl832', 'full-time', '2.5','0', 'True');"
lee348,full-time,3.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('lee348', 'full-time', '3.1','0', 'True');"
howard723,full-time,2.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('howard723', 'full-time', '2.5','0', 'True');"
martin756,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('martin756', 'full-time', '2.7','0', 'True');"
michael908,full-time,1.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('michael908', 'full-time', '1.1','0', 'True');"
bert358,full-time,1.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('bert358', 'full-time', '1.1','0', 'True');"
herman497,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('herman497', 'full-time', '2.7','0', 'True');"
jim693,full-time,1.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jim693', 'full-time', '1.5','0', 'True');"
francis798,full-time,3.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('francis798', 'full-time', '3.5','0', 'True');"
harvey227,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('harvey227', 'full-time', '2.7','0', 'True');"
earl723,full-time,3.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('earl723', 'full-time', '3.4','0', 'True');"
eugene106,full-time,1.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('eugene106', 'full-time', '1.6','0', 'True');"
ralph369,full-time,1.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('ralph369', 'full-time', '1.4','0', 'True');"
ed601,full-time,4.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('ed601', 'full-time', '4.9','0', 'True');"
claude676,full-time,4.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('claude676', 'full-time', '4.7','0', 'True');"
edwin418,full-time,2.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('edwin418', 'full-time', '2.5','0', 'True');"
ben263,full-time,2.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('ben263', 'full-time', '2.2','0', 'True');"
charley988,full-time,3.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('charley988', 'full-time', '3.9','0', 'True');"
paul223,full-time,3.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('paul223', 'full-time', '3.2','0', 'True');"
edgar275,full-time,1.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('edgar275', 'full-time', '1.8','0', 'True');"
isaac408,full-time,1.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('isaac408', 'full-time', '1.8','0', 'True');"
otto762,full-time,2.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('otto762', 'full-time', '2.3','0', 'True');"
luther87,full-time,1.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('luther87', 'full-time', '1.4','0', 'True');"
lawrence110,full-time,3.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('lawrence110', 'full-time', '3.1','0', 'True');"
ira171,full-time,3.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('ira171', 'full-time', '3.2','0', 'True');"
patrick523,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('patrick523', 'full-time', '2.7','0', 'True');"
guy102,full-time,3.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('guy102', 'full-time', '3.8','0', 'True');"
oliver942,full-time,2.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('oliver942', 'full-time', '2.4','0', 'True');"
theodore286,full-time,3.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('theodore286', 'full-time', '3.1','0', 'True');"
hugh61,full-time,1.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('hugh61', 'full-time', '1.5','0', 'True');"
clyde924,full-time,2.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('clyde924', 'full-time', '2.2','0', 'True');"
alexander719,full-time,4.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('alexander719', 'full-time', '4.9','0', 'True');"
august866,full-time,1.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('august866', 'full-time', '1.7','0', 'True');"
floyd748,full-time,1.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('floyd748', 'full-time', '1.6','0', 'True');"
homer224,full-time,1.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('homer224', 'full-time', '1.4','0', 'True');"
jack395,full-time,4.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jack395', 'full-time', '4.3','0', 'True');"
leonard471,full-time,1.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('leonard471', 'full-time', '1.9','0', 'True');"
horace810,full-time,3.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('horace810', 'full-time', '3.7','0', 'True');"
marion567,full-time,2.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('marion567', 'full-time', '2.8','0', 'True');"
philip818,full-time,3.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('philip818', 'full-time', '3.5','0', 'True');"
allen535,full-time,2.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('allen535', 'full-time', '2.4','0', 'True');"
archie985,full-time,4.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('archie985', 'full-time', '4.6','0', 'True');"
stephen736,full-time,1.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('stephen736', 'full-time', '1.9','0', 'True');"
chester271,full-time,2.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('chester271', 'full-time', '2.1','0', 'True');"
willis965,full-time,2.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('willis965', 'full-time', '2.4','0', 'True');"
raymond23,full-time,3.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('raymond23', 'full-time', '3.9','0', 'True');"
rufus447,full-time,3.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('rufus447', 'full-time', '3.7','0', 'True');"
warren907,full-time,3.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('warren907', 'full-time', '3.4','0', 'True');"
jessie722,full-time,4.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jessie722', 'full-time', '4.3','0', 'True');"
milton782,full-time,1.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('milton782', 'full-time', '1.6','0', 'True');"
alex447,full-time,1.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('alex447', 'full-time', '1.2','0', 'True');"
leo136,full-time,3.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('leo136', 'full-time', '3.7','0', 'True');"
julius586,full-time,3.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('julius586', 'full-time', '3.2','0', 'True');"
ray943,full-time,2.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('ray943', 'full-time', '2.9','0', 'True');"
sidney969,full-time,1.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('sidney969', 'full-time', '1.8','0', 'True');"
bernard780,full-time,4.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('bernard780', 'full-time', '4.4','0', 'True');"
dan238,full-time,3.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('dan238', 'full-time', '3.4','0', 'True');"
jerry962,full-time,3.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jerry962', 'full-time', '3.4','0', 'True');"
calvin100,full-time,2.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('calvin100', 'full-time', '2.2','0', 'True');"
perry141,full-time,4.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('perry141', 'full-time', '4.3','0', 'True');"
dave166,full-time,3.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('dave166', 'full-time', '3.4','0', 'True');"
anthony959,full-time,3.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('anthony959', 'full-time', '3.8','0', 'True');"
eddie745,full-time,2.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('eddie745', 'full-time', '2.8','0', 'True');"
amos816,full-time,4.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('amos816', 'full-time', '4.2','0', 'True');"
dennis482,full-time,2.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('dennis482', 'full-time', '2.5','0', 'True');"
clifford877,full-time,3.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('clifford877', 'full-time', '3.1','0', 'True');"
leroy828,full-time,3.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('leroy828', 'full-time', '3.5','0', 'True');"
wesley137,full-time,1.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('wesley137', 'full-time', '1.2','0', 'True');"
alonzo110,full-time,4.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('alonzo110', 'full-time', '4.9','0', 'True');"
garfield81,full-time,3.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('garfield81', 'full-time', '3.3','0', 'True');"
franklin500,full-time,3.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('franklin500', 'full-time', '3.2','0', 'True');"
emil786,full-time,2.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('emil786', 'full-time', '2.6','0', 'True');"
leon815,full-time,3.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('leon815', 'full-time', '3.2','0', 'True');"
nathan373,full-time,3.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('nathan373', 'full-time', '3.2','0', 'True');"
harold371,full-time,1.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('harold371', 'full-time', '1.5','0', 'True');"
matthew598,full-time,2.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('matthew598', 'full-time', '2.2','0', 'True');"
levi660,full-time,3.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('levi660', 'full-time', '3.5','0', 'True');"
moses534,full-time,1.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('moses534', 'full-time', '1.4','0', 'True');"
everett880,full-time,4.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('everett880', 'full-time', '4.8','0', 'True');"
lester806,full-time,1.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('lester806', 'full-time', '1.2','0', 'True');"
winfield919,full-time,1.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('winfield919', 'full-time', '1.8','0', 'True');"
adam481,full-time,4.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('adam481', 'full-time', '4.2','0', 'True');"
lloyd264,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('lloyd264', 'full-time', '2.7','0', 'True');"
mack926,full-time,4.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('mack926', 'full-time', '4.8','0', 'True');"
fredrick682,full-time,1.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('fredrick682', 'full-time', '1.1','0', 'True');"
jay576,full-time,3.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jay576', 'full-time', '3.1','0', 'True');"
jess250,full-time,1.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jess250', 'full-time', '1.9','0', 'True');"
melvin562,full-time,4.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('melvin562', 'full-time', '4.7','0', 'True');"
noah5,full-time,3.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('noah5', 'full-time', '3.3','0', 'True');"
aaron249,full-time,1.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('aaron249', 'full-time', '1.2','0', 'True');"
alvin514,full-time,3.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('alvin514', 'full-time', '3.2','0', 'True');"
norman987,full-time,3.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('norman987', 'full-time', '3.5','0', 'True');"
gilbert79,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('gilbert79', 'full-time', '2.7','0', 'True');"
elijah452,full-time,2.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('elijah452', 'full-time', '2.1','0', 'True');"
victor468,full-time,2.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('victor468', 'full-time', '2.6','0', 'True');"
gus421,full-time,4.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('gus421', 'full-time', '4.6','0', 'True');"
nelson952,full-time,4.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('nelson952', 'full-time', '4.8','0', 'True');"
jasper507,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jasper507', 'full-time', '2.7','0', 'True');"
silas629,full-time,1.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('silas629', 'full-time', '1.2','0', 'True');"
christopher610,full-time,3.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('christopher610', 'full-time', '3.9','0', 'True');"
jake251,full-time,4.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jake251', 'full-time', '4.9','0', 'True');"
mike487,full-time,1.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('mike487', 'full-time', '1.9','0', 'True');"
percy562,full-time,3.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('percy562', 'full-time', '3.2','0', 'True');"
adolph852,full-time,2.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('adolph852', 'full-time', '2.8','0', 'True');"
maurice47,full-time,4.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('maurice47', 'full-time', '4.3','0', 'True');"
cornelius847,full-time,1.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('cornelius847', 'full-time', '1.2','0', 'True');"
felix900,full-time,2.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('felix900', 'full-time', '2.4','0', 'True');"
reuben949,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('reuben949', 'full-time', '2.7','0', 'True');"
wallace606,full-time,2.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('wallace606', 'full-time', '2.9','0', 'True');"
claud641,full-time,2.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('claud641', 'full-time', '2.6','0', 'True');"
roscoe544,full-time,3.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('roscoe544', 'full-time', '3.4','0', 'True');"
sylvester893,full-time,4.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('sylvester893', 'full-time', '4.6','0', 'True');"
earnest951,full-time,4.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('earnest951', 'full-time', '4.8','0', 'True');"
hiram424,full-time,3.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('hiram424', 'full-time', '3.7','0', 'True');"
otis325,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('otis325', 'full-time', '2.7','0', 'True');"
simon260,full-time,4.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('simon260', 'full-time', '4.3','0', 'True');"
willard352,full-time,2.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('willard352', 'full-time', '2.2','0', 'True');"
irvin992,full-time,2.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('irvin992', 'full-time', '2.2','0', 'True');"
mark196,full-time,2.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('mark196', 'full-time', '2.8','0', 'True');"
jose658,full-time,1.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('jose658', 'full-time', '1.9','0', 'True');"
wilbur393,full-time,3.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('wilbur393', 'full-time', '3.4','0', 'True');"
abraham945,full-time,2.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('abraham945', 'full-time', '2.6','0', 'True');"
virgil936,full-time,3.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('virgil936', 'full-time', '3.6','0', 'True');"
clinton274,full-time,2.4,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('clinton274', 'full-time', '2.4','0', 'True');"
elbert560,full-time,4.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('elbert560', 'full-time', '4.2','0', 'True');"
leslie243,full-time,3.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('leslie243', 'full-time', '3.9','0', 'True');"
marshall434,full-time,2.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('marshall434', 'full-time', '2.7','0', 'True');"
owen982,full-time,2.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('owen982', 'full-time', '2.1','0', 'True');"
wiley676,full-time,2.2,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('wiley676', 'full-time', '2.2','0', 'True');"
anton659,full-time,3.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('anton659', 'full-time', '3.5','0', 'True');"
morris50,full-time,3.7,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('morris50', 'full-time', '3.7','0', 'True');"
manuel361,full-time,4.1,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('manuel361', 'full-time', '4.1','0', 'True');"
phillip819,full-time,2.5,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('phillip819', 'full-time', '2.5','0', 'True');"
augustus406,full-time,2.6,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('augustus406', 'full-time', '2.6','0', 'True');"
emmett897,full-time,1.3,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('emmett897', 'full-time', '1.3','0', 'True');"
eli862,full-time,3.8,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('eli862', 'full-time', '3.8','0', 'True');"
nicholas927,full-time,2.9,0,True,"INSERT INTO caretakers (username, type, avg_rating, current_pets_number, approved) VALUES('nicholas927', 'full-time', '2.9','0', 'True');"
